time,open,high,low,close,volume
1672549200000,1194.0,1194.5,1194.7,1194.0,0.91460305
1672550100000,1194.5,1195.2,1195.3,1194.4,4.52713868
1672551000000,1195.2,1194.9,1195.3,1194.9,5.77880502
1672551900000,1195.2,1195.7,1195.8,1195.2,0.1961667
1672552800000,1195.7,1195.3,1196.4,1195.1,6.237336180000001
1672553700000,1195.6,1195.8,1196.4,1195.5,5.59497842
1672554600000,1195.8,1195.7,1196.1,1195.1,0.8255313799999999
1672555500000,1195.7,1196.1,1196.1,1195.3,1.3578067600000001
1672556400000,1195.9,1195.6,1196.1,1194.8,21.77886737
1672557300000,1195.1,1195.4,1195.4,1194.4,44.62126332
1672558200000,1195.6,1196.0,1196.1,1194.9,3.53934514
1672559100000,1196.0,1196.1,1196.5,1195.7,8.95402102
1672560000000,1196.1,1195.9,1197.2,1195.8,24.34420962
1672560900000,1195.8,1196.4,1196.6,1195.4,4.26765853
1672561800000,1196.3,1195.4,1196.4,1195.2,1.6998385
1672562700000,1195.2,1195.3,1195.6,1195.2,0.13624952
1672563600000,1195.3,1195.4,1195.4,1194.8,0.5230289
1672564500000,1195.3,1195.8,1196.7,1195.3,28.61614781
1672565400000,1195.8,1196.7,1196.7,1195.8,1.59224921
1672566300000,1196.6,1197.6,1197.6,1196.6,2.76818846
1672567200000,1197.6,1197.5,1197.7,1196.9,1.73586829
1672568100000,1197.5,1197.2,1197.6,1196.9,0.41667516
1672569000000,1197.2,1196.6,1197.4,1196.5,3.4475031
1672569900000,1196.6,1197.9,1198.0,1196.6,9.30976175
1672570800000,1198.0,1198.0,1198.4,1197.8,1.58655053
1672571700000,1197.8,1197.4,1197.8,1197.0,1.45525072
1672572600000,1197.1,1197.0,1197.5,1197.0,0.12018807
1672573500000,1197.0,1197.6,1197.6,1196.7,0.48174614000000004
1672574400000,1197.3,1198.1,1198.2,1196.7,1.25349954
1672575300000,1198.2,1198.7,1199.8,1197.9,6.80335889
1672576200000,1199.0,1198.0,1199.5,1198.0,7.11587136
1672577100000,1198.0,1198.3,1198.6,1198.0,1.31593381
1672578000000,1198.6,1197.6,1198.6,1197.6,20.18959349
1672578900000,1197.6,1197.0,1197.7,1196.5,5.85150981
1672579800000,1197.0,1195.4,1197.4,1194.9,156.00920461
1672580700000,1195.0,1196.1,1196.2,1195.0,37.17974027
1672581600000,1196.1,1196.3,1196.4,1195.6,16.22587028
1672582500000,1196.3,1196.4,1196.6,1196.3,0.96411394
1672583400000,1196.6,1195.8,1196.7,1195.7,0.23676966
1672584300000,1195.9,1195.3,1196.1,1195.3,3.84183255
1672585200000,1195.4,1196.2,1196.2,1195.4,9.824315539999999
1672586100000,1196.1,1196.2,1196.5,1195.2,1.36830263
1672587000000,1196.1,1197.0,1197.1,1196.1,2.28297443
1672587900000,1197.0,1197.5,1197.6,1196.9,10.51236583
1672588800000,1197.5,1197.2,1198.6,1196.9,22.53548563
1672589700000,1197.1,1198.7,1198.7,1197.1,1.9706240800000001
1672590600000,1198.8,1198.0,1199.2,1197.8,16.27114174
1672591500000,1197.8,1198.4,1198.9,1197.8,7.20247517
1672592400000,1198.5,1199.1,1199.7,1198.4,24.46404931
1672593300000,1199.1,1202.1,1204.4,1199.1,118.10738881
1672594200000,1202.1,1202.1,1202.5,1201.5,2.25009109
1672595100000,1202.1,1201.9,1203.0,1201.5,403.00688612
1672596000000,1202.0,1202.9,1204.2,1202.0,137.93583913
1672596900000,1203.0,1202.7,1203.4,1202.4,3.98653076
1672597800000,1202.7,1202.6,1202.8,1202.3,6.9263628399999995
1672598700000,1202.7,1202.2,1202.7,1202.0,15.27487377
1672599600000,1202.3,1204.4,1204.5,1202.3,17.43833181
1672600500000,1204.4,1204.8,1205.9,1203.2,41.006477000000004
1672601400000,1204.7,1203.7,1205.1,1203.6,3.67303688
1672602300000,1203.9,1203.0,1203.9,1203.0,3.45002116
1672603200000,1203.2,1203.5,1203.7,1202.6,12.95485332
1672604100000,1203.5,1204.3,1205.4,1203.5,7.08892048
1672605000000,1204.3,1203.3,1205.1,1203.3,2.2664585
1672605900000,1203.4,1202.7,1203.8,1202.7,9.11018793
1672606800000,1202.8,1202.1,1203.0,1202.1,17.52662403
1672607700000,1202.3,1203.3,1203.4,1202.1,2.74597682
1672608600000,1203.3,1203.7,1203.9,1203.1,0.6638973300000001
1672609500000,1203.7,1204.0,1204.1,1203.6,0.75605742
1672610400000,1203.9,1203.7,1204.1,1203.7,27.35004124
1672611300000,1203.5,1203.3,1203.9,1203.3,1.1674970199999999
1672612200000,1203.3,1203.4,1203.7,1203.3,11.64825471
1672613100000,1203.4,1202.5,1203.4,1202.3,7.40262585
1672614000000,1202.6,1203.6,1203.8,1201.8,24.86007218
1672614900000,1203.4,1201.8,1203.7,1201.7,13.35474849
1672615800000,1201.7,1202.5,1202.8,1201.1,81.44358778
1672616700000,1201.4,1202.1,1202.4,1201.1,109.60696597
1672617600000,1201.9,1201.5,1202.4,1201.3,17.79620105
1672618500000,1201.4,1199.6,1201.4,1199.6,15.28309995
1672619400000,1199.6,1200.2,1200.3,1199.1,20.66540387
1672620300000,1200.2,1199.7,1200.3,1199.6,5.79688333
1672621200000,1199.7,1197.8,1199.7,1196.7,53.05095105
1672622100000,1196.9,1197.3,1197.6,1194.8,89.17618577
1672623000000,1197.3,1197.6,1197.9,1196.7,1.73209882
1672623900000,1197.3,1196.7,1197.5,1196.7,2.8109589
1672624800000,1196.6,1197.6,1197.7,1196.4,15.95418372
1672625700000,1197.5,1197.5,1197.8,1197.1,1.68998395
1672626600000,1197.5,1198.2,1198.2,1197.5,1.39359438
1672627500000,1198.1,1198.3,1198.4,1198.1,1.43517789
1672628400000,1198.3,1198.3,1198.6,1198.0,11.4467215
1672629300000,1198.2,1198.4,1198.6,1198.2,10.5329719
1672630200000,1198.3,1199.1,1199.2,1198.3,3.99017183
1672631100000,1199.1,1203.3,1205.2,1199.1,93.92230194
1672632000000,1203.3,1202.2,1204.1,1202.2,17.15732962
1672632900000,1202.2,1202.3,1202.3,1201.6,21.79522849
1672633800000,1202.2,1202.1,1203.4,1201.8,9.06771934
1672634700000,1202.0,1202.9,1202.9,1202.0,5.69427159
1672635600000,1203.1,1202.6,1203.7,1202.6,4.95488589
1672636500000,1202.6,1203.2,1203.2,1202.1,0.67130267
